Date,Open,High,Low,Close,Volume
2021. 7. 19 오후 4:00:00,143.75,144.07,141.67,142.45,121434571
2021. 7. 20 오후 4:00:00,143.46,147.1,142.96,146.15,96350036
2021. 7. 21 오후 4:00:00,145.53,146.13,144.63,145.4,74993460
2021. 7. 22 오후 4:00:00,145.94,148.2,145.81,146.8,77338156
2021. 7. 23 오후 4:00:00,147.55,148.72,146.92,148.56,71447416
2021. 7. 26 오후 4:00:00,148.27,149.83,147.7,148.99,72434089
2021. 7. 27 오후 4:00:00,149.12,149.21,145.55,146.77,104818578
2021. 7. 28 오후 4:00:00,144.81,146.97,142.54,144.98,118931191
2021. 7. 29 오후 4:00:00,144.69,146.55,144.58,145.64,56699475
2021. 7. 30 오후 4:00:00,144.38,146.33,144.11,145.86,70440626
2021. 8. 2 오후 4:00:00,146.36,146.95,145.25,145.52,62879961
2021. 8. 3 오후 4:00:00,145.81,148.04,145.18,147.36,64786618
2021. 8. 4 오후 4:00:00,147.27,147.79,146.28,146.95,56368271
2021. 8. 5 오후 4:00:00,146.98,147.84,146.17,147.06,46397674
2021. 8. 6 오후 4:00:00,146.35,147.11,145.63,146.14,54126813
2021. 8. 9 오후 4:00:00,146.2,146.7,145.52,146.09,48908689
2021. 8. 10 오후 4:00:00,146.44,147.71,145.3,145.6,69023081
2021. 8. 11 오후 4:00:00,146.05,146.72,145.53,145.86,48493463
2021. 8. 12 오후 4:00:00,146.19,149.05,145.84,148.89,73779113
2021. 8. 13 오후 4:00:00,148.97,149.44,148.27,149.1,59375009
2021. 8. 16 오후 4:00:00,148.54,151.19,146.47,151.12,103558782
2021. 8. 17 오후 4:00:00,150.23,151.68,149.09,150.19,92229735
2021. 8. 18 오후 4:00:00,149.8,150.72,146.15,146.36,86325990
2021. 8. 19 오후 4:00:00,145.03,148,144.5,146.7,86960310
2021. 8. 20 오후 4:00:00,147.44,148.5,146.78,148.19,60549630
2021. 8. 23 오후 4:00:00,148.31,150.19,147.89,149.71,60131810
2021. 8. 24 오후 4:00:00,149.45,150.86,149.15,149.62,48606428
2021. 8. 25 오후 4:00:00,149.81,150.32,147.8,148.36,58991297
2021. 8. 26 오후 4:00:00,148.35,149.12,147.51,147.54,48597195
2021. 8. 27 오후 4:00:00,147.48,148.75,146.83,148.6,55802388
2021. 8. 30 오후 4:00:00,149,153.49,148.61,153.12,90956723
2021. 8. 31 오후 4:00:00,152.66,152.8,151.29,151.83,86453117
2021. 9. 1 오후 4:00:00,152.83,154.98,152.34,152.51,80313711
2021. 9. 2 오후 4:00:00,153.87,154.72,152.4,153.65,71171317
2021. 9. 3 오후 4:00:00,153.76,154.63,153.09,154.3,57866066
2021. 9. 7 오후 4:00:00,154.97,157.26,154.39,156.69,82278261
2021. 9. 8 오후 4:00:00,156.98,157.04,153.98,155.11,74420207
2021. 9. 9 오후 4:00:00,155.49,156.11,153.95,154.07,57305730
2021. 9. 10 오후 4:00:00,155,155.48,148.7,148.97,140893235
2021. 9. 13 오후 4:00:00,150.63,151.42,148.75,149.55,102404329
2021. 9. 14 오후 4:00:00,150.35,151.07,146.91,148.12,109296295
2021. 9. 15 오후 4:00:00,148.56,149.44,146.37,149.03,83281315
2021. 9. 16 오후 4:00:00,148.44,148.97,147.22,148.79,68034149
2021. 9. 17 오후 4:00:00,148.82,148.82,145.76,146.06,129868824
2021. 9. 20 오후 4:00:00,143.8,144.84,141.27,142.94,123478863
2021. 9. 21 오후 4:00:00,143.93,144.6,142.78,143.43,75833962
2021. 9. 22 오후 4:00:00,144.45,146.43,143.7,145.85,76404341
2021. 9. 23 오후 4:00:00,146.65,147.08,145.64,146.83,64838170
2021. 9. 24 오후 4:00:00,145.66,147.47,145.56,146.92,53477869
2021. 9. 27 오후 4:00:00,145.47,145.96,143.82,145.37,74150729
2021. 9. 28 오후 4:00:00,143.25,144.75,141.69,141.91,108972340
2021. 9. 29 오후 4:00:00,142.47,144.45,142.03,142.83,74602044
2021. 9. 30 오후 4:00:00,143.66,144.38,141.28,141.5,89056664
2021. 10. 1 오후 4:00:00,141.9,142.92,139.11,142.65,94639581
2021. 10. 4 오후 4:00:00,141.76,142.21,138.27,139.14,98322008
2021. 10. 5 오후 4:00:00,139.49,142.24,139.36,141.11,80861062
2021. 10. 6 오후 4:00:00,139.47,142.15,138.37,142,83221119
2021. 10. 7 오후 4:00:00,143.06,144.22,142.72,143.29,61732656
2021. 10. 8 오후 4:00:00,144.03,144.18,142.56,142.9,58773155
2021. 10. 11 오후 4:00:00,142.27,144.81,141.81,142.81,64452219
2021. 10. 12 오후 4:00:00,143.23,143.25,141.04,141.51,73035859
2021. 10. 13 오후 4:00:00,141.24,141.4,139.2,140.91,78762721
2021. 10. 14 오후 4:00:00,142.11,143.88,141.51,143.76,69907100
2021. 10. 15 오후 4:00:00,143.77,144.9,143.51,144.84,67940334
2021. 10. 18 오후 4:00:00,143.45,146.84,143.16,146.55,85589175
2021. 10. 19 오후 4:00:00,147.01,149.17,146.55,148.76,76378894
2021. 10. 20 오후 4:00:00,148.7,149.75,148.12,149.26,58418788
