Date,Open,High,Low,Close,Volume
2022. 7. 1 오후 4:00:00,106.29,109.75,105.85,109.56,73021171
2022. 7. 5 오후 4:00:00,107.6,114.08,106.32,113.5,76684414
2022. 7. 6 오후 4:00:00,113.21,115.48,112.01,114.33,66958884
2022. 7. 7 오후 4:00:00,113.85,116.99,113.49,116.33,57872323
2022. 7. 8 오후 4:00:00,114.6,116.58,113.69,115.54,45719694
2022. 7. 11 오후 4:00:00,114.08,114.3,110.87,111.75,53540019
2022. 7. 12 오후 4:00:00,112.16,113.23,108.34,109.22,54280257
2022. 7. 13 오후 4:00:00,107.03,111.78,106.01,110.4,61353812
2022. 7. 14 오후 4:00:00,110.24,111.18,107.58,110.63,51163140
2022. 7. 15 오후 4:00:00,112.5,115.59,111.59,113.55,84317816
2022. 7. 18 오후 4:00:00,115,117.24,113.15,113.76,59115419
2022. 7. 19 오후 4:00:00,115.7,118.95,114.03,118.21,60990043
2022. 7. 20 오후 4:00:00,118.62,123.48,118.32,122.77,71268322
2022. 7. 21 오후 4:00:00,123.2,124.85,121.26,124.63,60239892
2022. 7. 22 오후 4:00:00,125.01,125.5,121.35,122.42,51463797
2022. 7. 25 오후 4:00:00,122.7,123.64,120.03,121.14,50221259
2022. 7. 26 오후 4:00:00,115.79,118.15,114.53,114.81,67075064
2022. 7. 27 오후 4:00:00,117.31,121.9,117.16,120.97,61582015
2022. 7. 28 오후 4:00:00,121.57,122.84,118.08,122.28,82245543
2022. 7. 29 오후 4:00:00,134.9,137.65,132.41,134.95,148892889
2022. 8. 1 오후 4:00:00,134.96,138.83,133.51,135.39,76846908
2022. 8. 2 오후 4:00:00,134.72,137.44,134.09,134.16,61922429
2022. 8. 3 오후 4:00:00,136.21,140.49,136.05,139.52,71827780
2022. 8. 4 오후 4:00:00,140.58,143.56,139.55,142.57,70585020
2022. 8. 5 오후 4:00:00,140.1,142.86,139.6,140.8,50686865
2022. 8. 8 오후 4:00:00,142.05,144.23,138.29,139.41,52303475
2022. 8. 9 오후 4:00:00,138.05,138.95,136.21,137.83,40434715
2022. 8. 10 오후 4:00:00,142.9,144.6,141.01,142.69,54773819
2022. 8. 11 오후 4:00:00,143.86,144.49,139.76,140.64,44867336
2022. 8. 12 오후 4:00:00,142.05,143.57,140.12,143.55,47643484
2022. 8. 15 오후 4:00:00,142.8,143.76,141.49,143.18,39014583
2022. 8. 16 오후 4:00:00,143.91,146.57,142,144.78,59102859
2022. 8. 17 오후 4:00:00,142.69,143.38,140.78,142.1,48149778
2022. 8. 18 오후 4:00:00,141.32,142.77,140.38,142.3,37458737
2022. 8. 19 오후 4:00:00,140.47,141.11,137.91,138.23,47792843
2022. 8. 22 오후 4:00:00,135.72,136.32,132.85,133.22,50461504
2022. 8. 23 오후 4:00:00,133.41,134.99,132.95,133.62,36252103
2022. 8. 24 오후 4:00:00,132.75,135.47,132.1,133.8,38626978
2022. 8. 25 오후 4:00:00,135.26,137.42,134.28,137.28,37496283
2022. 8. 26 오후 4:00:00,136.55,137.83,130.5,130.75,53322663
2022. 8. 29 오후 4:00:00,129.9,131.95,128.77,129.79,48101638
2022. 8. 30 오후 4:00:00,131.25,132.07,126.85,128.73,49202990
2022. 8. 31 오후 4:00:00,129.45,130.59,126.74,126.77,53648702
2022. 9. 1 오후 4:00:00,126,128.02,123.66,127.82,56636145
2022. 9. 2 오후 4:00:00,129.5,131.38,126.39,127.51,57429829
2022. 9. 6 오후 4:00:00,127.92,128.62,124.74,126.11,43888587
2022. 9. 7 오후 4:00:00,126.12,129.82,125.4,129.48,47834487
2022. 9. 8 오후 4:00:00,127.72,130.28,127.1,129.82,43988509
2022. 9. 9 오후 4:00:00,130.91,133.69,130.76,133.27,49422259
2022. 9. 12 오후 4:00:00,134.1,136.49,134,136.45,53826859
2022. 9. 13 오후 4:00:00,131.01,131.4,126.27,126.82,72694010
2022. 9. 14 오후 4:00:00,127.36,128.84,126.33,128.55,45316772
2022. 9. 15 오후 4:00:00,127.38,130.37,125.5,126.28,52887196
2022. 9. 16 오후 4:00:00,122.78,123.87,120.7,123.53,115667804
2022. 9. 19 오후 4:00:00,122.16,124.71,121.8,124.66,47279727
2022. 9. 20 오후 4:00:00,123.35,124.4,121.14,122.19,47698432
2022. 9. 21 오후 4:00:00,122.49,123.76,118.45,118.54,58498887
2022. 9. 22 오후 4:00:00,117.08,118.79,116.26,117.31,55229190
2022. 9. 23 오후 4:00:00,116,116.05,112.06,113.78,65126665
2022. 9. 26 오후 4:00:00,113.3,117.34,113.13,115.15,62723268
2022. 9. 27 오후 4:00:00,117.2,118.32,113.05,114.41,60094693
2022. 9. 28 오후 4:00:00,114.38,118.7,113.8,118.01,55763750
2022. 9. 29 오후 4:00:00,115.6,116.07,113.06,114.8,58969714
2022. 9. 30 오후 4:00:00,114.08,116.92,112.84,113,59479586
2022. 10. 3 오후 4:00:00,113.58,116.91,112.45,115.88,50941854
2022. 10. 4 오후 4:00:00,119.89,123,119.79,121.09,62812564
2022. 10. 5 오후 4:00:00,118.58,121.75,117.69,120.95,48217535
2022. 10. 6 오후 4:00:00,120.77,121.53,119.5,120.3,42253755
2022. 10. 7 오후 4:00:00,118,118.17,113.88,114.56,54677980
2022. 10. 10 오후 4:00:00,115.1,116.25,112.43,113.67,42339675
2022. 10. 11 오후 4:00:00,112.71,115.48,110.39,112.21,56432233
2022. 10. 12 오후 4:00:00,112.49,113.83,111.4,112.9,45728660
2022. 10. 13 오후 4:00:00,107.88,113.44,105.35,112.53,86868103
2022. 10. 14 오후 4:00:00,114.1,114.96,106.6,106.9,67737344
2022. 10. 17 오후 4:00:00,110.11,114.19,110.09,113.79,62781985
2022. 10. 18 오후 4:00:00,119.06,119.52,114.79,116.36,65607448
2022. 10. 19 오후 4:00:00,114.71,116.59,113.22,115.07,47198122
2022. 10. 20 오후 4:00:00,113.83,118.24,113.51,115.25,48795104
2022. 10. 21 오후 4:00:00,114.79,119.59,114.5,119.32,55660485
2022. 10. 24 오후 4:00:00,119.98,120.39,116.57,119.82,49531523
2022. 10. 25 오후 4:00:00,119.65,121.32,118.95,120.6,50934609
2022. 10. 26 오후 4:00:00,116,119.35,114.76,115.66,69002457
2022. 10. 27 오후 4:00:00,113.92,114.12,109.77,110.96,129605362
2022. 10. 28 오후 4:00:00,97.91,103.96,97.66,103.41,223133398
2022. 10. 31 오후 4:00:00,103.56,104.87,100.74,102.44,99251395
2022. 11. 1 오후 4:00:00,103.99,104.58,96.06,96.79,153370032
2022. 11. 2 오후 4:00:00,97.32,97.74,92.01,92.12,135761798
2022. 11. 3 오후 4:00:00,92.47,93.5,89.02,89.3,136683303
2022. 11. 4 오후 4:00:00,91.49,92.44,88.04,90.98,129101336
2022. 11. 7 오후 4:00:00,91.95,92.1,89.04,90.53,77495728
2022. 11. 8 오후 4:00:00,90.79,91.72,88.23,89.98,88703370
2022. 11. 9 오후 4:00:00,89.47,89.48,85.87,86.14,90796249
2022. 11. 10 오후 4:00:00,92.94,98.69,91.65,96.63,173414862
2022. 11. 11 오후 4:00:00,97.88,101.19,96.66,100.79,111590544
2022. 11. 14 오후 4:00:00,98.77,100.12,97.29,98.49,99533072
2022. 11. 15 오후 4:00:00,103.21,103.79,97.34,98.94,111336317
2022. 11. 16 오후 4:00:00,96.85,98.49,95.54,97.12,87958828
2022. 11. 17 오후 4:00:00,95.37,96.97,94.03,94.85,82617865
2022. 11. 18 오후 4:00:00,95.95,95.99,92.48,94.14,72428185
2022. 11. 21 오후 4:00:00,93.97,95.02,90.59,92.46,84330270
2022. 11. 22 오후 4:00:00,92.62,93.35,90.87,93.2,62191962
2022. 11. 23 오후 4:00:00,93.24,94.58,92.83,94.13,59414684
2022. 11. 25 오후 1:05:00,93.79,94.43,93.07,93.41,35088609
2022. 11. 28 오후 4:00:00,93.93,96.4,93.43,93.95,75062316
2022. 11. 29 오후 4:00:00,94.04,94.41,91.44,92.42,65567286
2022. 11. 30 오후 4:00:00,92.47,96.54,91.53,96.54,102805806
2022. 12. 1 오후 4:00:00,96.99,97.23,94.92,95.5,68487969
2022. 12. 2 오후 4:00:00,94.48,95.36,93.78,94.13,72496388
2022. 12. 5 오후 4:00:00,93.05,94.06,90.82,91.01,71535526
2022. 12. 6 오후 4:00:00,90.5,91.04,87.9,88.25,75503628
2022. 12. 7 오후 4:00:00,88.34,89.89,87.48,88.46,68086880
2022. 12. 8 오후 4:00:00,89.24,90.86,87.88,90.35,73305887
2022. 12. 9 오후 4:00:00,88.9,90.3,88.63,89.09,67398506
2022. 12. 12 오후 4:00:00,89.21,90.58,87.87,90.55,61999762
2022. 12. 13 오후 4:00:00,95.23,96.25,90.52,92.49,100212038
2022. 12. 14 오후 4:00:00,92.5,93.46,89.87,91.58,70298006
2022. 12. 15 오후 4:00:00,89.89,89.97,87.47,88.45,84802877
2022. 12. 16 오후 4:00:00,88.27,89.35,86.73,87.86,146144064
2022. 12. 19 오후 4:00:00,87.51,87.63,84.51,84.92,83531460
2022. 12. 20 오후 4:00:00,85.33,86.61,84.33,85.19,74348301
2022. 12. 21 오후 4:00:00,86.18,87.23,85.21,86.77,59267156
2022. 12. 22 오후 4:00:00,85.52,85.68,82.25,83.79,81431314
2022. 12. 23 오후 4:00:00,83.25,85.78,82.93,85.25,57433655
2022. 12. 27 오후 4:00:00,84.97,85.35,83,83.04,57284035
2022. 12. 28 오후 4:00:00,82.8,83.48,81.69,81.82,58228575
2022. 12. 29 오후 4:00:00,82.87,84.55,82.55,84.18,54995895
2022. 12. 30 오후 4:00:00,83.12,84.05,82.47,84,62401194
2023. 1. 3 오후 4:00:00,85.46,86.96,84.21,85.82,76706040
2023. 1. 4 오후 4:00:00,86.55,86.98,83.36,85.14,68885123
2023. 1. 5 오후 4:00:00,85.33,85.42,83.07,83.12,67930825
2023. 1. 6 오후 4:00:00,83.03,86.4,81.43,86.08,83303361
2023. 1. 9 오후 4:00:00,87.46,89.48,87.08,87.36,65266056
2023. 1. 10 오후 4:00:00,87.57,90.19,87.29,89.87,67756601
2023. 1. 11 오후 4:00:00,90.93,95.26,90.93,95.09,103126183
2023. 1. 12 오후 4:00:00,96.93,97.19,93.5,95.27,85254781
2023. 1. 13 오후 4:00:00,94.18,98.37,94.12,98.12,85549432
2023. 1. 17 오후 4:00:00,98.68,98.89,95.73,96.05,72755001
2023. 1. 18 오후 4:00:00,97.25,99.32,95.38,95.46,79570370
2023. 1. 19 오후 4:00:00,94.74,95.44,92.86,93.68,69002663
2023. 1. 20 오후 4:00:00,93.86,97.35,93.2,97.25,67481539
2023. 1. 23 오후 4:00:00,97.56,97.78,95.86,97.52,76501103
2023. 1. 24 오후 4:00:00,96.93,98.09,96,96.32,66929452
2023. 1. 25 오후 4:00:00,92.56,97.24,91.52,97.18,94261570
2023. 1. 26 오후 4:00:00,98.24,99.49,96.92,99.22,68523557
2023. 1. 27 오후 4:00:00,99.53,103.49,99.53,102.24,87775614
2023. 1. 30 오후 4:00:00,101.09,101.74,99.01,100.55,70691860
2023. 1. 31 오후 4:00:00,101.16,103.35,101.14,103.13,66527253
2023. 2. 1 오후 4:00:00,102.53,106.24,101.24,105.15,80450121
2023. 2. 2 오후 4:00:00,110.25,114,108.88,112.91,158154243
2023. 2. 3 오후 4:00:00,105.26,108.78,102.52,103.39,144374828
2023. 2. 6 오후 4:00:00,102.93,103.95,100.65,102.18,81945199
2023. 2. 7 오후 4:00:00,101.17,102.41,98.08,102.11,119501301
2023. 2. 8 오후 4:00:00,102.04,102.67,98.78,100.05,75878304
2023. 2. 9 오후 4:00:00,101.32,101.78,97.57,98.24,64622489
2023. 2. 10 오후 4:00:00,97.56,98.82,96.23,97.61,52740133
2023. 2. 13 오후 4:00:00,97.85,99.68,96.91,99.54,52841464
2023. 2. 14 오후 4:00:00,98.41,100.92,97.52,99.7,56202898
2023. 2. 15 오후 4:00:00,99.09,101.17,98.45,101.16,48053879
2023. 2. 16 오후 4:00:00,99.21,100.63,98.1,98.15,56339173
2023. 2. 17 오후 4:00:00,97.8,97.94,95.65,97.2,60029405
2023. 2. 21 오후 4:00:00,95.34,95.61,94.27,94.58,56580360
2023. 2. 22 오후 4:00:00,95.1,97.01,94.8,95.79,59534094
2023. 2. 23 오후 4:00:00,96.12,96.43,93.67,95.82,48466994
2023. 2. 24 오후 4:00:00,93.53,94.14,92.32,93.5,57053812
2023. 2. 27 오후 4:00:00,94.28,94.78,93.14,93.76,47470321
2023. 2. 28 오후 4:00:00,93.14,94.69,92.92,94.23,43959290
2023. 3. 1 오후 4:00:00,93.87,94.68,91.59,92.17,52299524
2023. 3. 2 오후 4:00:00,91.41,92.23,90.39,92.13,55574820
2023. 3. 3 오후 4:00:00,92.74,94.94,92.66,94.9,55759609
2023. 3. 6 오후 4:00:00,95.19,96.55,93.74,93.75,52112355
2023. 3. 7 오후 4:00:00,94.06,95.09,92.78,93.55,49100668
2023. 3. 8 오후 4:00:00,93.6,94.17,92.18,93.92,44899128
2023. 3. 9 오후 4:00:00,93.68,96.21,92.18,92.25,56218705
2023. 3. 10 오후 4:00:00,92.67,93.57,90.25,90.73,69827490
2023. 3. 13 오후 4:00:00,89.97,94.02,88.12,92.43,72397053
2023. 3. 14 오후 4:00:00,93.83,95.07,92.71,94.88,60912674
2023. 3. 15 오후 4:00:00,93.22,96.67,93.07,96.2,70731792
2023. 3. 16 오후 4:00:00,95.75,100.99,95.61,100.04,84558934
2023. 3. 17 오후 4:00:00,99.79,100.66,97.46,98.95,87300242
2023. 3. 20 오후 4:00:00,98.41,98.48,95.7,97.71,62388911
2023. 3. 21 오후 4:00:00,98.14,100.85,98,100.61,58597275
2023. 3. 22 오후 4:00:00,100.45,102.1,98.61,98.7,57475365
2023. 3. 23 오후 4:00:00,100.43,101.06,97.62,98.71,57559310
2023. 3. 24 오후 4:00:00,98.07,98.3,96.4,98.13,56144801
2023. 3. 27 오후 4:00:00,99.07,99.34,97.08,98.04,46721296
2023. 3. 28 오후 4:00:00,98.11,98.44,96.29,97.24,38720050
2023. 3. 29 오후 4:00:00,98.69,100.42,98.56,100.25,49783279
2023. 3. 30 오후 4:00:00,101.55,103.04,101.01,102,53633398
2023. 3. 31 오후 4:00:00,102.16,103.49,101.95,103.29,56750317
2023. 4. 3 오후 4:00:00,102.3,103.29,101.43,102.41,41135733
2023. 4. 4 오후 4:00:00,102.75,104.2,102.11,103.95,48662496
2023. 4. 5 오후 4:00:00,103.91,103.91,100.75,101.1,45175393
2023. 4. 6 오후 4:00:00,100.75,102.38,99.8,102.06,43808020
2023. 4. 10 오후 4:00:00,100.96,102.2,99.57,102.17,37261185
2023. 4. 11 오후 4:00:00,100.8,101,99.01,99.92,60417847
2023. 4. 12 오후 4:00:00,100.4,100.51,97.71,97.83,56735007
2023. 4. 13 오후 4:00:00,98.95,102.57,98.71,102.4,67925138
2023. 4. 14 오후 4:00:00,102.07,103.2,101.11,102.51,51450522
2023. 4. 17 오후 4:00:00,103.16,103.73,101.59,102.74,39919457
2023. 4. 18 오후 4:00:00,103.95,104.2,101.52,102.3,39790518
2023. 4. 19 오후 4:00:00,101.58,105.12,101.39,104.3,58398890
2023. 4. 20 오후 4:00:00,103.53,105.25,103.21,103.81,57696866
2023. 4. 21 오후 4:00:00,106.1,108.15,105.08,106.96,86774185
2023. 4. 24 오후 4:00:00,107.66,109.23,105.07,106.21,69575610
2023. 4. 25 오후 4:00:00,104.91,105.45,102.45,102.57,65026818
2023. 4. 26 오후 4:00:00,105.04,106.62,104.1,104.98,73803790
2023. 4. 27 오후 4:00:00,108.16,110.86,106.8,109.82,149961167
2023. 4. 28 오후 4:00:00,107.73,109.48,104.33,105.45,130715946
2023. 5. 1 오후 4:00:00,104.95,105.23,101.82,102.05,74728096
2023. 5. 2 오후 4:00:00,101.47,103.9,101.15,103.63,73469350
2023. 5. 3 오후 4:00:00,103.74,105.96,103.28,103.65,65051925
2023. 5. 4 오후 4:00:00,104.04,105.39,103.31,104,45345523
2023. 5. 5 오후 4:00:00,104.27,105.76,103.55,105.66,56951744
2023. 5. 8 오후 4:00:00,105.04,106.1,104.7,105.83,49430909
2023. 5. 9 오후 4:00:00,105.48,106.79,105.16,106.62,44089359
2023. 5. 10 오후 4:00:00,108.1,110.67,108.05,110.19,78627616
2023. 5. 11 오후 4:00:00,111.03,113.28,110.49,112.18,74924841
2023. 5. 12 오후 4:00:00,112.16,112.64,109.32,110.26,49852671
2023. 5. 15 오후 4:00:00,111.15,112.29,109.25,111.2,53011145
2023. 5. 16 오후 4:00:00,111.05,114.79,111.05,113.4,71472908
2023. 5. 17 오후 4:00:00,114.89,115.83,114.22,115.5,65655177
2023. 5. 18 오후 4:00:00,116.69,118.6,116.34,118.15,73174087
2023. 5. 19 오후 4:00:00,118.16,118.31,115.7,116.25,55056307
2023. 5. 22 오후 4:00:00,116.77,116.77,114.25,115.01,70741123
2023. 5. 23 오후 4:00:00,114.27,117.14,113.78,114.99,67576262
2023. 5. 24 오후 4:00:00,115.35,117.34,115.02,116.75,63487938
2023. 5. 25 오후 4:00:00,116.63,116.87,114.31,115,66496681
2023. 5. 26 오후 4:00:00,116.04,121.5,116.02,120.11,96779889
2023. 5. 30 오후 4:00:00,122.37,122.92,119.86,121.66,64314808
2023. 5. 31 오후 4:00:00,121.45,122.04,119.17,120.58,72800787
2023. 6. 1 오후 4:00:00,120.69,123.49,119.93,122.77,54375131
2023. 6. 2 오후 4:00:00,124.92,126.39,124.02,124.25,61264414
2023. 6. 5 오후 4:00:00,123.36,125.8,123.03,125.3,47950128
2023. 6. 6 오후 4:00:00,125.07,127.4,125,126.61,45695212
2023. 6. 7 오후 4:00:00,127.01,127.37,120.63,121.23,95663275
2023. 6. 8 오후 4:00:00,123.01,125.63,122.26,124.25,62159270
2023. 6. 9 오후 4:00:00,124.08,125.8,123.19,123.43,51396018
2023. 6. 12 오후 4:00:00,124.02,126.78,123.53,126.57,51473376
2023. 6. 13 오후 4:00:00,128.12,128.41,125.18,126.66,50564785
2023. 6. 14 오후 4:00:00,126.7,126.95,124.12,126.42,52422463
2023. 6. 15 오후 4:00:00,125.21,127.69,124.32,127.11,60458471
2023. 6. 16 오후 4:00:00,127.71,127.9,125.3,125.49,84247104
2023. 6. 20 오후 4:00:00,124.97,127.25,124.5,125.78,56930122
2023. 6. 21 오후 4:00:00,125.64,126.73,123.85,124.83,52137670
2023. 6. 22 오후 4:00:00,125.31,130.33,125.14,130.15,90354572
2023. 6. 23 오후 4:00:00,129.11,130.84,128.28,129.33,71927776
2023. 6. 26 오후 4:00:00,129.33,131.49,127.1,127.33,59989317
2023. 6. 27 오후 4:00:00,128.63,130.09,127.55,129.18,46801008
2023. 6. 28 오후 4:00:00,128.94,131.48,128.44,129.04,52149512
2023. 6. 29 오후 4:00:00,128.77,129.26,127.26,127.9,40760959
2023. 6. 30 오후 4:00:00,129.47,131.25,128.95,130.36,54350684
2023. 7. 3 오후 1:05:00,130.82,131.85,130.07,130.22,28264785
2023. 7. 5 오후 4:00:00,130.24,131.4,129.64,130.38,35895409
2023. 7. 6 오후 4:00:00,128.25,128.73,127.37,128.36,40697848
2023. 7. 7 오후 4:00:00,128.59,130.97,128.13,129.78,41992251
2023. 7. 10 오후 4:00:00,129.07,129.28,125.92,127.13,61889289
2023. 7. 11 오후 4:00:00,127.75,129.77,127.35,128.78,49951460
2023. 7. 12 오후 4:00:00,130.31,131.26,128.83,130.8,54022847
2023. 7. 13 오후 4:00:00,134.04,134.67,132.71,134.3,61170883
2023. 7. 14 오후 4:00:00,134.06,136.65,134.06,134.68,54487090
2023. 7. 17 오후 4:00:00,134.56,135.62,133.21,133.56,48450198
2023. 7. 18 오후 4:00:00,132.71,133.86,131.35,132.83,54969133
2023. 7. 19 오후 4:00:00,133.39,135.99,132.53,135.36,54531037
2023. 7. 20 오후 4:00:00,134.07,134.79,129.33,129.96,59820579
2023. 7. 21 오후 4:00:00,131.34,131.37,128.42,130,133307294
2023. 7. 24 오후 4:00:00,130.31,131.66,128.35,128.8,45671535
2023. 7. 25 오후 4:00:00,129.31,129.58,128.53,129.13,39236663
2023. 7. 26 오후 4:00:00,126.51,129.08,126.11,128.15,53910087
2023. 7. 27 오후 4:00:00,131,132.63,127.79,128.25,52610661
2023. 7. 28 오후 4:00:00,129.69,133.01,129.33,132.21,46317381
2023. 7. 31 오후 4:00:00,133.2,133.87,132.38,133.68,41901516
2023. 8. 1 오후 4:00:00,133.55,133.69,131.62,131.69,42298925
2023. 8. 2 오후 4:00:00,130.15,130.23,126.82,128.21,51027614
2023. 8. 3 오후 4:00:00,127.48,129.84,126.41,128.91,91163736
2023. 8. 4 오후 4:00:00,141.06,143.63,139.32,139.57,153128470
2023. 8. 7 오후 4:00:00,140.99,142.54,138.95,142.22,71213112
2023. 8. 8 오후 4:00:00,140.62,140.84,138.42,139.94,51710497
2023. 8. 9 오후 4:00:00,139.97,140.32,137.1,137.85,50017349
2023. 8. 10 오후 4:00:00,139.07,140.41,137.49,138.56,58928402
2023. 8. 11 오후 4:00:00,137.4,139.33,137,138.41,42905833
2023. 8. 14 오후 4:00:00,138.3,140.59,137.75,140.57,47148699
2023. 8. 15 오후 4:00:00,140.05,141.28,137.23,137.67,42781521
2023. 8. 16 오후 4:00:00,137.19,137.27,135.01,135.07,41675903
2023. 8. 17 오후 4:00:00,135.46,136.09,133.53,133.98,48354085
2023. 8. 18 오후 4:00:00,131.62,134.07,131.15,133.22,48497698
2023. 8. 21 오후 4:00:00,133.74,135.19,132.71,134.68,41442483
2023. 8. 22 오후 4:00:00,135.08,135.65,133.73,134.25,32935104
2023. 8. 23 오후 4:00:00,134.5,135.95,133.22,135.52,42801043
2023. 8. 24 오후 4:00:00,136.4,136.78,131.83,131.84,43646250
2023. 8. 25 오후 4:00:00,132.47,133.87,130.58,133.26,44147451
2023. 8. 28 오후 4:00:00,133.78,133.95,131.85,133.14,34108410
2023. 8. 29 오후 4:00:00,133.38,135.14,133.25,134.91,38646093
2023. 8. 30 오후 4:00:00,134.93,135.68,133.92,135.07,36137015
2023. 8. 31 오후 4:00:00,135.06,138.79,135,138.01,58781314
2023. 9. 1 오후 4:00:00,139.46,139.96,136.88,138.12,40991536
2023. 9. 5 오후 4:00:00,137.73,137.8,135.82,137.27,40636738
2023. 9. 6 오후 4:00:00,136.32,137.45,134.61,135.36,41785507
2023. 9. 7 오후 4:00:00,133.9,138.03,133.16,137.85,48498912
2023. 9. 8 오후 4:00:00,136.86,138.85,136.75,138.23,38365929
2023. 9. 11 오후 4:00:00,138.75,143.62,138.64,143.1,56764525
2023. 9. 12 오후 4:00:00,142.32,143,140.61,141.23,42668452
2023. 9. 13 오후 4:00:00,140.95,144.98,140.87,144.85,60465175
2023. 9. 14 오후 4:00:00,145.08,145.86,142.95,144.72,64033607
2023. 9. 15 오후 4:00:00,142.69,143.57,140.09,140.39,102909327
2023. 9. 18 오후 4:00:00,140.48,141.75,139.22,139.98,42823480
2023. 9. 19 오후 4:00:00,138.7,138.84,135.56,137.63,61482470
2023. 9. 20 오후 4:00:00,138.55,139.37,135.2,135.29,46263716
2023. 9. 21 오후 4:00:00,131.94,132.24,129.31,129.33,70343342
2023. 9. 22 오후 4:00:00,131.11,132.03,128.52,129.12,59904348
2023. 9. 25 오후 4:00:00,129.36,131.78,128.77,131.27,46017825
2023. 9. 26 오후 4:00:00,130.12,130.39,125.28,125.98,73048207
2023. 9. 27 오후 4:00:00,125.76,127.48,124.13,125.98,66553449
2023. 9. 28 오후 4:00:00,124.04,126.58,123.04,125.98,54554968
2023. 9. 29 오후 4:00:00,128.2,129.15,126.32,127.12,62411730
2023. 10. 2 오후 4:00:00,127.28,130.47,126.54,129.46,48029744
2023. 10. 3 오후 4:00:00,128.06,128.52,124.25,124.72,51564991
2023. 10. 4 오후 4:00:00,126.06,127.36,125.68,127,44203870
2023. 10. 5 오후 4:00:00,126.71,126.73,124.33,125.96,39660643
2023. 10. 6 오후 4:00:00,124.16,128.45,124.13,127.96,46836698
2023. 10. 9 오후 4:00:00,126.22,128.79,124.76,128.26,38773738
2023. 10. 10 오후 4:00:00,128.82,130.74,128.05,129.48,42178619
2023. 10. 11 오후 4:00:00,129.74,132.05,129.61,131.83,40741842
2023. 10. 12 오후 4:00:00,132.17,134.48,131.23,132.33,55528581
2023. 10. 13 오후 4:00:00,132.98,133.31,128.95,129.79,45824685
2023. 10. 16 오후 4:00:00,130.69,133.07,130.43,132.55,42832918
2023. 10. 17 오후 4:00:00,130.39,132.58,128.71,131.47,49344550
2023. 10. 18 오후 4:00:00,129.9,130.67,127.51,128.13,42699479
2023. 10. 19 오후 4:00:00,130.57,132.24,127.47,128.4,60961355
2023. 10. 20 오후 4:00:00,128.05,128.17,124.97,125.17,56406410
2023. 10. 23 오후 4:00:00,124.63,127.88,123.98,126.56,48259953
2023. 10. 24 오후 4:00:00,127.74,128.8,126.34,128.56,46477355
2023. 10. 25 오후 4:00:00,126.04,126.34,120.79,121.39,74577544
2023. 10. 26 오후 4:00:00,120.63,121.64,118.35,119.57,100419516
2023. 10. 27 오후 4:00:00,126.2,130.02,125.52,127.74,125309313
2023. 10. 30 오후 4:00:00,129.72,133,128.56,132.71,72485542
2023. 10. 31 오후 4:00:00,132.75,133.57,131.71,133.09,51589380
2023. 11. 1 오후 4:00:00,133.96,137.35,133.71,137,61529409
2023. 11. 2 오후 4:00:00,138.73,138.81,136.47,138.07,52236693
2023. 11. 3 오후 4:00:00,138.99,139.49,137.45,138.6,44059805
2023. 11. 6 오후 4:00:00,138.76,140.73,138.36,139.74,44970417
2023. 11. 7 오후 4:00:00,140.55,143.37,140.5,142.71,53553537
2023. 11. 8 오후 4:00:00,142.97,143.12,141.22,142.08,44521658
2023. 11. 9 오후 4:00:00,142.02,142.65,139.84,140.6,36235367
2023. 11. 10 오후 4:00:00,140.46,143.65,139.91,143.56,49349937
2023. 11. 13 오후 4:00:00,142.08,143.23,140.67,142.59,35680570
2023. 11. 14 오후 4:00:00,145,147.26,144.68,145.8,56674551
2023. 11. 15 오후 4:00:00,147.06,147.29,142.59,143.2,63875720
2023. 11. 16 오후 4:00:00,140.91,143.32,139.52,142.83,49653512
2023. 11. 17 오후 4:00:00,142.66,145.23,142.54,145.18,49678437
2023. 11. 20 오후 4:00:00,145.13,146.63,144.73,146.13,41978766
2023. 11. 21 오후 4:00:00,143.91,144.05,141.5,143.9,71225992
2023. 11. 22 오후 4:00:00,144.57,147.74,144.57,146.71,45700002
2023. 11. 24 오후 1:05:00,146.7,147.2,145.32,146.74,22378379
2023. 11. 27 오후 4:00:00,147.53,149.26,146.88,147.73,53762428
2023. 11. 28 오후 4:00:00,146.98,147.6,145.53,147.03,42711682
2023. 11. 29 오후 4:00:00,147.85,148.54,145.97,146.32,40610907
2023. 11. 30 오후 4:00:00,144.76,146.93,144.33,146.09,65814022
2023. 12. 1 오후 4:00:00,146,147.25,145.55,147.03,39951833
2023. 12. 4 오후 4:00:00,145.25,145.35,142.81,144.84,48294244
2023. 12. 5 오후 4:00:00,143.55,148.57,143.13,146.88,46822411
2023. 12. 6 오후 4:00:00,147.58,147.85,144.28,144.52,39678960
2023. 12. 7 오후 4:00:00,146.15,147.92,145.34,146.88,52352830
2023. 12. 8 오후 4:00:00,145.48,147.84,145.4,147.42,41905965
2023. 12. 11 오후 4:00:00,145.66,146.19,143.64,145.89,50907288
2023. 12. 12 오후 4:00:00,145.52,147.5,145.3,147.48,44944264
2023. 12. 13 오후 4:00:00,148.12,149.46,146.82,148.84,52766196
2023. 12. 14 오후 4:00:00,149.93,150.54,145.52,147.42,58400848
2023. 12. 15 오후 4:00:00,148.38,150.57,147.88,149.97,110089342
2023. 12. 18 오후 4:00:00,150.56,154.85,150.05,154.07,62512828
