Date,Open,High,Low,Close,Volume
2021. 6. 25 오후 4:00:00,266.23,267.25,264.76,265.02,25611113
2021. 6. 28 오후 4:00:00,266.19,268.9,265.91,268.72,19590024
2021. 6. 29 오후 4:00:00,268.87,271.65,267.98,271.4,19937811
2021. 6. 30 오후 4:00:00,270.69,271.36,269.6,270.9,21656457
2021. 7. 1 오후 4:00:00,269.61,271.84,269.6,271.6,16725323
2021. 7. 2 오후 4:00:00,272.82,278,272.5,277.65,26474408
2021. 7. 6 오후 4:00:00,278.03,279.37,274.3,277.66,31565560
2021. 7. 7 오후 4:00:00,279.4,280.69,277.15,279.93,23260031
2021. 7. 8 오후 4:00:00,276.9,278.73,274.87,277.42,24618591
2021. 7. 9 오후 4:00:00,275.72,278.05,275.32,277.94,23916665
2021. 7. 12 오후 4:00:00,279.16,279.77,276.58,277.32,18931695
2021. 7. 13 오후 4:00:00,277.52,282.85,277.39,280.98,26120128
2021. 7. 14 오후 4:00:00,282.35,283.66,280.55,282.51,23113662
2021. 7. 15 오후 4:00:00,282,282.51,279.83,281.03,22604227
2021. 7. 16 오후 4:00:00,282.07,284.1,279.46,280.75,26186848
2021. 7. 19 오후 4:00:00,278.93,280.37,274.45,277.01,32935634
2021. 7. 20 오후 4:00:00,278.03,280.97,276.26,279.32,26259741
2021. 7. 21 오후 4:00:00,278.9,281.52,277.29,281.4,24364320
2021. 7. 22 오후 4:00:00,283.84,286.42,283.42,286.14,23384059
2021. 7. 23 오후 4:00:00,287.37,289.99,286.5,289.67,22768071
2021. 7. 26 오후 4:00:00,289,289.69,286.64,289.05,23176073
2021. 7. 27 오후 4:00:00,289.43,289.58,282.95,286.54,33604073
2021. 7. 28 오후 4:00:00,288.99,290.15,283.83,286.22,33566853
2021. 7. 29 오후 4:00:00,286.24,288.62,286.08,286.5,18168294
2021. 7. 30 오후 4:00:00,285.17,286.66,283.91,284.91,20944846
2021. 8. 2 오후 4:00:00,286.36,286.77,283.74,284.82,16267357
2021. 8. 3 오후 4:00:00,285.42,287.23,284,287.12,17879048
2021. 8. 4 오후 4:00:00,286.22,287.59,284.65,286.51,16191301
2021. 8. 5 오후 4:00:00,286.88,289.63,286.1,289.52,13900167
2021. 8. 6 오후 4:00:00,288.51,289.5,287.62,289.46,16589336
2021. 8. 9 오후 4:00:00,289.75,291.55,287.81,288.33,16117629
2021. 8. 10 오후 4:00:00,288.8,289.25,285.2,286.44,18616578
2021. 8. 11 오후 4:00:00,287.21,288.66,285.86,286.95,13955934
2021. 8. 12 오후 4:00:00,286.63,289.97,286.34,289.81,14570391
2021. 8. 13 오후 4:00:00,289.48,292.9,289.3,292.85,18249046
2021. 8. 16 오후 4:00:00,293.19,294.82,290.02,294.6,22516027
2021. 8. 17 오후 4:00:00,292.39,293.43,291.08,293.08,20075250
2021. 8. 18 오후 4:00:00,292.04,294.82,290.27,290.73,21812985
2021. 8. 19 오후 4:00:00,288.69,297.47,288.64,296.77,29850461
2021. 8. 20 오후 4:00:00,299.72,305.84,298.06,304.36,40817646
2021. 8. 23 오후 4:00:00,303.25,305.4,301.85,304.65,22830157
2021. 8. 24 오후 4:00:00,305.02,305.65,302,302.62,18175774
2021. 8. 25 오후 4:00:00,304.3,304.59,300.42,302.01,20006057
2021. 8. 26 오후 4:00:00,300.99,302.43,298.95,299.09,17666084
2021. 8. 27 오후 4:00:00,298.99,300.87,296.83,299.72,22605726
2021. 8. 30 오후 4:00:00,301.12,304.22,301.06,303.59,16348072
2021. 8. 31 오후 4:00:00,304.42,304.5,301.5,301.88,26285338
2021. 9. 1 오후 4:00:00,302.87,305.19,301.49,301.83,18983826
2021. 9. 2 오후 4:00:00,302.2,303.36,300.18,301.15,16290545
2021. 9. 3 오후 4:00:00,300.99,302.6,300.26,301.14,14751610
2021. 9. 7 오후 4:00:00,301.01,301.09,298.2,300.18,17184083
2021. 9. 8 오후 4:00:00,299.78,300.61,297.47,300.21,15046819
2021. 9. 9 오후 4:00:00,300.82,302.14,297,297.25,19927000
2021. 9. 10 오후 4:00:00,298.42,299.92,295.38,295.71,19633363
2021. 9. 13 오후 4:00:00,297.55,298.54,294.08,296.99,23652949
2021. 9. 14 오후 4:00:00,299.56,301.39,298.1,299.79,21853433
2021. 9. 15 오후 4:00:00,303.26,305.32,301.82,304.82,28356304
2021. 9. 16 오후 4:00:00,303.76,305.31,300.76,305.22,19550815
2021. 9. 17 오후 4:00:00,304.17,304.5,299.53,299.87,41372457
2021. 9. 20 오후 4:00:00,296.33,298.72,289.52,294.3,38278661
2021. 9. 21 오후 4:00:00,295.69,297.54,294.07,294.8,22364103
2021. 9. 22 오후 4:00:00,296.73,300.22,294.51,298.58,26626342
2021. 9. 23 오후 4:00:00,298.85,300.9,297.53,299.56,18604601
2021. 9. 24 오후 4:00:00,298.23,299.8,296.93,299.35,14998978
2021. 9. 27 오후 4:00:00,296.14,296.47,292.94,294.17,23571742
2021. 9. 28 오후 4:00:00,289.8,290.78,282.75,283.52,43186237
2021. 9. 29 오후 4:00:00,285.1,286.77,283.01,284,26353696
2021. 9. 30 오후 4:00:00,285.71,287.83,281.62,281.92,32343635
2021. 10. 1 오후 4:00:00,282.12,289.98,281.29,289.1,30086280
2021. 10. 4 오후 4:00:00,287.4,287.75,280.25,283.11,31350747
2021. 10. 5 오후 4:00:00,284.05,290.4,284.05,288.76,24993024
2021. 10. 6 오후 4:00:00,285.78,293.63,285.51,293.11,28002559
2021. 10. 7 오후 4:00:00,295.18,296.64,293.92,294.85,20430471
2021. 10. 8 오후 4:00:00,296.22,296.64,293.76,294.85,17685700
2021. 10. 11 오후 4:00:00,292.92,297.97,292.75,294.23,19298634
2021. 10. 12 오후 4:00:00,295.34,295.44,292.35,292.88,17974143
2021. 10. 13 오후 4:00:00,294.91,297.28,293.49,296.31,23424025
2021. 10. 14 오후 4:00:00,299.21,303.27,297.83,302.75,27262902
2021. 10. 15 오후 4:00:00,302.34,304.45,300.52,304.21,25384803
2021. 10. 18 오후 4:00:00,303.57,308.21,302.69,307.29,22729297
