Date,Open,High,Low,Close,Volume
2021. 11. 5 오후 4:00:00,340.31,346.79,339.64,341.13,26872817
2021. 11. 8 오후 4:00:00,344.42,344.79,338.34,338.62,18342458
2021. 11. 9 오후 4:00:00,340,341.31,334.47,335.37,17556721
2021. 11. 10 오후 4:00:00,332.49,333.19,325.51,327.64,21872605
2021. 11. 11 오후 4:00:00,329.82,332.46,327,327.74,12376563
2021. 11. 12 오후 4:00:00,330.18,341.86,329.78,340.89,25414311
2021. 11. 15 오후 4:00:00,344.34,353.65,343.2,347.56,25076603
2021. 11. 16 오후 4:00:00,343.83,346.65,340.87,342.96,18181106
2021. 11. 17 오후 4:00:00,344.24,347.3,340.1,340.77,13602812
2021. 11. 18 오후 4:00:00,339.72,342.46,335.3,338.69,17487235
2021. 11. 19 오후 4:00:00,342.2,352.1,339.9,345.3,26488541
2021. 11. 22 오후 4:00:00,349.05,353.83,340.51,341.01,27116811
2021. 11. 23 오후 4:00:00,338.93,341.4,333.5,337.25,17224986
2021. 11. 24 오후 4:00:00,336,341.78,332.81,341.06,13566181
2021. 11. 26 오후 1:00:00,335.8,337.75,331.9,333.12,14750737
2021. 11. 29 오후 4:00:00,336.89,340.67,335.31,338.03,16650949
2021. 11. 30 오후 4:00:00,335,335.81,323.43,324.46,25390008
2021. 12. 1 오후 4:00:00,330.29,330.5,310.29,310.6,30384083
2021. 12. 2 오후 4:00:00,311.4,314.6,307.2,310.39,24396169
2021. 12. 3 오후 4:00:00,313.73,313.75,299.5,306.84,27471010
2021. 12. 6 오후 4:00:00,308.13,320.1,306.34,317.87,21758340
2021. 12. 7 오후 4:00:00,321.57,326.54,321,322.81,18794047
2021. 12. 8 오후 4:00:00,325,332.75,323.07,330.56,19937722
2021. 12. 9 오후 4:00:00,329.54,336.13,328,329.82,16879168
2021. 12. 10 오후 4:00:00,332.56,335.03,326.37,329.75,14527969
2021. 12. 13 오후 4:00:00,330.95,341.09,329.59,334.49,22948655
2021. 12. 14 오후 4:00:00,328.05,335.7,327.65,333.74,20461024
2021. 12. 15 오후 4:00:00,332.49,342.11,323.98,341.66,24681326
2021. 12. 16 오후 4:00:00,338.98,344.46,333.74,334.9,22635025
2021. 12. 17 오후 4:00:00,332.8,337.11,330.75,333.79,40012637
2021. 12. 20 오후 4:00:00,329.78,329.9,322.53,325.45,17901783
2021. 12. 21 오후 4:00:00,326.41,336,323.75,334.2,16116784
2021. 12. 22 오후 4:00:00,333.8,334.51,328.26,330.45,16764566
2021. 12. 23 오후 4:00:00,330.1,336.67,328.36,335.24,13987698
2021. 12. 27 오후 4:00:00,338.85,347.87,338.01,346.18,17795026
2021. 12. 28 오후 4:00:00,346.63,352.71,345.2,346.22,16637608
2021. 12. 29 오후 4:00:00,346.91,349.69,341.64,342.94,10747009
2021. 12. 30 오후 4:00:00,344,347.23,343.22,344.36,10593347
2021. 12. 31 오후 4:00:00,343.02,343.44,336.27,336.35,12870480
2022. 1. 3 오후 4:00:00,338.3,341.08,337.19,338.54,14562849
2022. 1. 4 오후 4:00:00,339.95,343.09,331.87,336.53,15997974
2022. 1. 5 오후 4:00:00,333.02,335.76,323.84,324.17,20564521
2022. 1. 6 오후 4:00:00,322.82,339.17,322.72,332.46,27962809
2022. 1. 7 오후 4:00:00,332.74,337,328.88,331.79,14722020
2022. 1. 10 오후 4:00:00,325.31,328.34,315.43,328.07,24942383
2022. 1. 11 오후 4:00:00,326.78,334.63,325.28,334.37,16226847
2022. 1. 12 오후 4:00:00,335.18,336.37,330.03,333.26,14104858
2022. 1. 13 오후 4:00:00,334.98,335.63,325.76,326.48,14797109
2022. 1. 14 오후 4:00:00,321.79,332.73,321.21,331.9,16868497
2022. 1. 18 오후 4:00:00,323.29,324.21,317.64,318.15,22677332
2022. 1. 19 오후 4:00:00,319.58,327.1,319.33,319.59,20814740
2022. 1. 20 오후 4:00:00,323.9,327.82,315.98,316.56,16925030
2022. 1. 21 오후 4:00:00,314.81,318.31,303.04,303.17,28710717
2022. 1. 24 오후 4:00:00,297.84,309.53,289.01,308.71,38936901
2022. 1. 25 오후 4:00:00,299.95,306.23,297.58,300.15,25108454
2022. 1. 26 오후 4:00:00,307.01,307.51,290.85,294.63,28348801
2022. 1. 27 오후 4:00:00,297.75,301.71,294.26,294.64,21629922
2022. 1. 28 오후 4:00:00,295.62,301.9,293.03,301.71,21871620
2022. 1. 31 오후 4:00:00,300.68,313.79,299.32,313.26,21579474
2022. 2. 1 오후 4:00:00,314.56,319.66,312.12,319,18023796
2022. 2. 2 오후 4:00:00,327.82,328,316.87,323,58458280
2022. 2. 3 오후 4:00:00,244.65,248,235.75,237.76,188119925
2022. 2. 4 오후 4:00:00,234.97,242.61,230.11,237.09,89342247
2022. 2. 7 오후 4:00:00,237.7,238.3,224.01,224.91,88613826
2022. 2. 8 오후 4:00:00,220.85,225.77,216.15,220.18,94729672
2022. 2. 9 오후 4:00:00,224.2,233.37,222.21,232,86563275
2022. 2. 10 오후 4:00:00,228.27,235,226.7,228.07,49310356
2022. 2. 11 오후 4:00:00,228.46,230.42,218.77,219.55,46156943
2022. 2. 14 오후 4:00:00,219.31,221,214.78,217.7,38184035
2022. 2. 15 오후 4:00:00,220.47,221.15,215.06,221,42685473
2022. 2. 16 오후 4:00:00,212.41,217.46,212.36,216.54,45817457
2022. 2. 17 오후 4:00:00,214.02,217.5,207.16,207.71,38747533
2022. 2. 18 오후 4:00:00,209.39,210.75,205.18,206.16,37128438
2022. 2. 22 오후 4:00:00,202.34,207.48,200.06,202.08,39852391
2022. 2. 23 오후 4:00:00,204.16,206.94,198.05,198.45,44481359
2022. 2. 24 오후 4:00:00,191.06,208.35,190.22,207.6,49957167
2022. 2. 25 오후 4:00:00,204.94,211.32,203.18,210.48,37627551
2022. 2. 28 오후 4:00:00,207.68,213.15,206.83,211.03,34239803
2022. 3. 1 오후 4:00:00,209.87,211.75,202.22,203.49,27094902
2022. 3. 2 오후 4:00:00,204.78,209.15,202.02,208.11,29452147
2022. 3. 3 오후 4:00:00,209.02,209.08,201.42,202.97,27263524
2022. 3. 4 오후 4:00:00,202.37,205.89,198.79,200.06,32146264
2022. 3. 7 오후 4:00:00,200.79,200.89,187.28,187.47,38560609
2022. 3. 8 오후 4:00:00,187.85,196.7,186.11,190.29,37508149
2022. 3. 9 오후 4:00:00,195.74,199.1,193.92,198.5,31894695
2022. 3. 10 오후 4:00:00,194.84,196.28,191.07,195.21,24852975
2022. 3. 11 오후 4:00:00,192.64,193.56,186.67,187.61,34694534
2022. 3. 14 오후 4:00:00,187.03,192.29,185.82,186.63,31010462
